S0,sigma,r,T,barriere,coupon,moneyness,prix_mc
96.5972509321058,0.26792339840010254,0.01403228788556341,3.0,100.0,0.05277657867838507,0.9659725093210579,1.0021216918721254
89.5614570099021,0.35738047419919866,0.020408454717430146,2.0,100.0,0.0579559178346294,0.895614570099021,0.9909395897030345
105.59264473611897,0.30007823423760427,0.017081731781135895,3.0,100.0,0.1027446893036391,1.0559264473611898,1.0392241552268184
81.97469303260209,0.23061889701992544,0.01114080099354593,1.0,100.0,0.1001051387442406,0.8197469303260209,1.0054137742882079
89.6072324267609,0.38593603431824136,0.04637216585624198,3.0,100.0,0.06074479012779936,0.896072324267609,0.9138699999881993
93.31809216468459,0.3157735601727496,0.010328925255555661,1.0,100.0,0.05412360627459663,0.9331809216468459,1.0089978015491836
97.8034992108518,0.37904956085876507,0.03944328577348342,3.0,100.0,0.0905102498807908,0.978034992108518,0.9580054850779159
114.25879806965068,0.25827639198164976,0.016085915476780663,1.0,100.0,0.09450171824187134,1.142587980696507,1.0469065352718565
84.98368910791798,0.1776712824379419,0.046489184879984,3.0,100.0,0.05947097462589845,0.8498368910791798,0.916780936963675
100.71172192068057,0.1158480059094166,0.045711837583595434,1.0,100.0,0.08315335247285707,1.0071172192068056,1.006634046326562
104.62072844310212,0.31782545544515517,0.036156045854770294,1.0,100.0,0.0714082070382889,1.0462072844310213,1.0012263609750827
77.32252063599988,0.13639089940166024,0.036889365992024206,2.0,100.0,0.11519139519458213,0.7732252063599988,0.9591150234770198
105.37724259507192,0.19083253848159018,0.010213565678787543,3.0,100.0,0.06534398623725832,1.0537724259507193,1.0311175283433565
83.52620618436458,0.25974127236516925,0.04939486264454408,1.0,100.0,0.10132825081323096,0.8352620618436458,0.9767458376766335
78.25257964926398,0.2693249763339243,0.04511330414303258,3.0,100.0,0.08626937393410362,0.7825257964926398,0.9294788605434683
122.44427686266667,0.2801749590961408,0.04580424902920368,1.0,100.0,0.05080647084182304,1.2244427686266668,0.993219632394103
123.28160165372796,0.1498765991049102,0.03636978148203488,2.0,100.0,0.08618990082488324,1.2328160165372797,1.0091044630914232
115.41986740582306,0.21392122144649464,0.02379147714618146,2.0,100.0,0.056963050494365106,1.1541986740582306,1.0022745986236377
90.23068845866854,0.28515826813509004,0.045745945963619236,2.0,100.0,0.09613435370777182,0.9023068845866854,0.9690487766111389
79.8836057003192,0.3909456593901355,0.021660677126047693,2.0,100.0,0.08958664712671005,0.7988360570031919,0.9985590389740044
109.21165132560785,0.31828934130990666,0.03250846173368811,1.0,100.0,0.05072990591334322,1.0921165132560784,0.9966536199042093
97.00762468698007,0.3767811271281874,0.013989238893755297,3.0,100.0,0.06432849807080869,0.9700762468698007,1.0096918725908657
81.10191174223894,0.32866361749425316,0.04687822520531001,2.0,100.0,0.10433575370104159,0.8110191174223894,0.9631144759023778
99.75884550556351,0.2775150906677202,0.015630818310848532,2.0,100.0,0.06930408300114148,0.9975884550556351,1.016335722612682
76.71942605576092,0.15760701074090339,0.018995872229216292,2.0,100.0,0.08494983808141372,0.7671942605576092,0.9827577196245745
120.4660201039391,0.30000569556775397,0.0323253663251286,3.0,100.0,0.07183990300864286,1.204660201039391,0.9721781489987954
87.93899908000084,0.28701386978797216,0.04056372000851926,1.0,100.0,0.1145068799478278,0.8793899908000085,0.9968849814384046
108.1261142176991,0.28074075113717994,0.03477405223745196,1.0,100.0,0.08756039124484039,1.0812611421769909,1.0172408967234938
90.58555380447055,0.24693576039647225,0.019285356512006246,1.0,100.0,0.09873214603992146,0.9058555380447055,1.0133041897244732
101.00340105889055,0.2585969811967827,0.010037721701099614,1.0,100.0,0.055843327328797564,1.0100340105889054,1.0169586853535915
102.33551396716398,0.20033275813543125,0.040286023212297566,3.0,100.0,0.052823519127292655,1.0233551396716398,0.9335876917421037
84.24272277627635,0.255793807792691,0.04940829303644375,3.0,100.0,0.06814597365469917,0.8424272277627636,0.9120522205622481
123.47923138822793,0.1592667717035435,0.04239652481224362,3.0,100.0,0.07163940045775578,1.2347923138822794,0.9446467116908777
113.75664116805572,0.3415523192081131,0.028408264726264613,2.0,100.0,0.09813763788259312,1.1375664116805573,1.0197756376555112
121.97494707820945,0.15573308640961236,0.04615069045596426,3.0,100.0,0.08983913518987088,1.2197494707820946,0.9501799386746843
119.74136752138244,0.12548988696683994,0.026393906924734003,1.0,100.0,0.07622057248544897,1.1974136752138245,1.0442223426944122
104.89499894055426,0.23087380790714723,0.0309973633697387,3.0,100.0,0.09578822389246076,1.0489499894055425,0.9946425840862642
121.09371175115584,0.2974922318518186,0.02908519069582733,2.0,100.0,0.0614496023135401,1.2109371175115584,0.9934305986422443
79.42462510259597,0.23131504748006243,0.027904954906621,1.0,100.0,0.054444278637029414,0.7942462510259597,0.9807933163238192
84.79914312095725,0.1830262395853926,0.04100763077175623,3.0,100.0,0.10981535646227403,0.8479914312095725,0.9685875255753398
77.26136444552691,0.26745135516713225,0.03107075629077968,1.0,100.0,0.08947622897882143,0.772613644455269,0.9833025477157695
